propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation
8876,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",47400,63,0,1,1,0,0,0
8874,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",34500,69,0,1,1,0,0,0
8872,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",54000,108,0,2,2,0,0,0
8870,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",68000,500,0,3,2,0,0,0
8856,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",115000,108,0,2,2,0,0,0
8846,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",62550,125,0,2,2,0,0,0
8844,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",47350,95,0,2,1,0,0,0
8842,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",54300,109,0,2,2,0,0,0
8836,Apartment,New,Sold,Albania,Tirana,Tirana,,,65000,65,0,1,1,0,0,0
8834,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",48900,98,0,2,1,0,0,0
8832,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",43218,88,0,2,1,0,0,0
8830,Apartment,New,Sold,Albania,Tirana,Tirana,Mullet,Mullet,65000,69,0,1,1,0,0,0
8826,Apartment,New,Sold,Albania,Tirana,Tirana,Fresku,Fresku,75000,86,0,2,2,0,0,0
8824,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",72600,97,0,2,2,0,0,0
8822,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",79875,107,0,2,2,0,0,0
8820,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",79875,107,0,2,1,0,0,0
8818,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",119000,140,0,3,2,0,0,0
8816,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",72000,105,0,2,2,0,0,0
8802,Apartment,New,Sold,Albania,Tirana,Tirana,"Blv. "Gjergj Fishta"","Blv. "Gjergj Fishta"",58000,65,0,1,1,0,0,0
8800,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Postës 8","Pranë Postës 8",135000,85,85,2,1,0,0,0
8798,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane lulishte "1 Maji"","Prane lulishte "1 Maji"",53000,41,0,1,1,0,0,0
8792,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",100200,167,0,2,2,0,0,0
8790,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",72600,121,0,2,2,0,0,0
8788,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Vasil Shantos","Pranë Vasil Shantos",94300,115,0,2,2,0,0,0
8786,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "5 Maji"","Rr. "5 Maji"",59000,85,0,2,1,0,0,0
8782,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",125000,81,86,2,1,3,0,0
8780,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane stadiumit Dinamo","Prane stadiumit Dinamo",140400,156,0,3,2,0,0,0
8778,Apartment,New,Available,Albania,Tirana,Tirana,"Prane stadiumit Dinamo","Prane stadiumit Dinamo",192000,160,0,3,2,0,0,0
8774,Apartment,New,Available,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",81000,100,0,3,1,0,0,0
8772,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Selvise","Prane Selvise",105000,121,0,2,2,0,0,0
8770,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",55000,60,0,1,1,0,0,0
8766,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Ali Pashë Gucia"","Rr. "Ali Pashë Gucia"",105600,88,0,2,1,0,0,0
8764,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Ali Pashë Gucia"","Rr. "Ali Pashë Gucia"",68400,57,0,1,1,0,0,0
8762,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",66950,103,0,2,2,0,0,0
8760,Apartment,New,Reserved,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",52000,77,0,2,1,0,0,0
8758,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",64000,128,0,3,2,0,0,0
8754,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",61600,112,0,2,1,0,0,0
8752,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë 21-Dhjetorit","Pranë 21-Dhjetorit",116450,137,0,3,2,0,0,0
8746,Apartment,New,Sold,Albania,Tirana,Tirana,Shallvaret,Shallvaret,80430,77,0,2,1,0,0,0
8738,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë Fushës së Zezë","Pranë Fushës së Zezë",43000,50,0,1,1,0,0,0
8734,Apartment,New,Sold,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",175000,189,189,3,2,0,0,0
8728,Apartment,New,Rented,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",170000,135,150,3,2,0,0,0
8726,Apartment,New,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",386000,149,149,3,2,0,0,0
8716,Apartment,New,Sold,Albania,Tirana,Tirana,Bllok,Bllok,258300,123,0,2,2,0,0,0
8712,Apartment,New,Available,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",143000,117,117,2,2,0,0,0
8710,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",74000,90,0,2,1,0,0,0
8700,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Nisharakut","Pranë Nisharakut",63000,63,0,1,1,0,0,0
8696,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rr. "Reshit Collaku"","Rr. "Reshit Collaku"",100000,80,0,2,1,0,0,0
8686,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Ndre Mjeda"","Rr. "Ndre Mjeda"",96050,113,0,2,2,0,0,0
8682,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Frosina Plaku"","Rr. "Frosina Plaku"",59740,73,0,1,1,0,0,0
8680,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",68000,88,0,1,1,0,0,0
8678,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane stadiumit Dinamo","Prane stadiumit Dinamo",55000,71,0,2,1,0,0,0
8676,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë Qendrës Kristal","Pranë Qendrës Kristal",110000,135,135,2,2,0,0,0
8674,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Muhamet Gjollesha"","Rr. "Muhamet Gjollesha"",57800,68,0,1,1,0,0,0
8672,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Besim Alla"","Rr. "Besim Alla"",32850,73,0,1,1,0,0,0
8664,Apartment,New,Sold,Albania,Tirana,Tirana,"Blv. "Bajram Curri"","Blv. "Bajram Curri"",100000,75,0,2,1,0,0,0
8660,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",125000,150,0,2,2,0,0,0
8656,Apartment,New,Sold,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",70000,104,0,2,2,0,0,0
8652,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",90000,72,0,2,1,0,0,0
8646,Apartment,New,Available,Albania,Tirana,Tirana,Qender,Qender,162500,125,0,2,2,0,0,0
8642,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",220000,260,0,3,2,0,0,0
8638,Apartment,New,Available,Albania,Tirana,Tirana,Lunder,Lunder,200000,2000,0,0,0,0,0,0
8632,Apartment,New,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",88000,100,110,2,1,0,0,0
8620,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Vilës Gold","prane Vilës Gold",108000,108,0,2,2,0,0,0
8618,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane stadiumit Dinamo","Prane stadiumit Dinamo",62000,71,0,2,1,0,0,0
8612,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",65000,93,0,2,1,0,0,0
8610,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",105000,87,0,2,1,0,0,0
8604,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",111600,124,0,2,2,0,0,0
8602,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë TVSH-së |##| Misto Mame","Pranë TVSH-së",272800,124,0,2,2,0,0,0
8600,Apartment,New,Available,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",65000,140,0,2,1,0,0,0
8598,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",113750,91,0,2,2,0,0,0
8596,Apartment,New,Sold,Albania,Tirana,Tirana,"Blv. "Bajram Curri", prane Maternitetit te ri","Blv. "Bajram Curri", prane Maternitetit te ri",55000,70,0,2,1,0,0,0
8586,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Sami Frasheri"","Rr. "Sami Frasheri"",242350,131,0,2,2,0,0,0
8584,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Hotel "Diplomat 2"","Pranë Hotel "Diplomat 2"",85000,96,0,2,2,0,0,0
8582,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",127000,127,0,2,2,0,0,0
8560,Apartment,New,Sold,Albania,Tirana,Tirana,Bllok,Bllok,111350,131,0,3,2,0,0,0
8558,Apartment,New,Sold,Albania,Tirana,Tirana,Bllok,Bllok,234000,130,0,3,2,0,0,0
8550,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",80000,97,0,2,2,0,0,0
8548,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",48000,51,0,1,1,0,0,0
8546,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane ATSH-se","Prane ATSH-se",88000,81,0,3,1,0,0,0
8536,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",104500,95,0,2,1,0,0,0
8500,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane ATSH-se","Prane ATSH-se",117000,117,0,3,2,0,0,0
8466,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",140000,200,0,3,3,0,0,0
8464,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Hoxha Tahsin"","Rr. "Hoxha Tahsin"",125000,102,0,2,2,0,0,0
8456,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",162000,81,0,2,1,0,0,0
8448,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",60000,81,0,2,1,0,0,0
8446,Apartment,New,Sold,Albania,Tirana,Tirana,Shallvaret,Shallvaret,71000,65,65,1,1,0,0,0
8430,Apartment,New,Sold,Albania,Tirana,Tirana,"Blv. "Bajram Curri"","Blv. "Bajram Curri"",65000,68,0,0,0,0,0,0
8422,Apartment,New,Sold,Albania,Tirana,Tirana,"Bulevardi  "Zogu i I"","Bulevardi  "Zogu i I"",125600,115,0,0,0,0,0,0
8404,Apartment,New,Sold,Albania,Tirana,Tirana,"Brryli, Rruga Bardhyl","Brryli, Rruga Bardhyl",61112,76,0,2,1,0,0,0
8398,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",60000,130,0,2,2,0,0,0
8396,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",55000,56,0,1,1,0,0,0
8392,Apartment,New,Available,Albania,Tirana,Tirana,,,22000,50,0,1,1,0,0,0
8390,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë ish-parkut te autobuzave","Pranë ish-parkut te autobuzave",108000,108,0,2,1,0,0,0
8388,Apartment,New,Rented,Albania,Tirana,Tirana,"Blv. "Gjergj Fishta"","Blv. "Gjergj Fishta"",300,70,70,1,1,0,0,0
8364,Apartment,New,Available,Albania,Tirana,Tirana,,,163176,136,0,4,2,0,0,0
8362,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",78000,98,0,2,1,0,0,0
8360,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",79200,99,0,2,2,0,0,0
8358,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",79200,99,0,2,2,0,0,0
8354,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",159900,123,0,2,2,0,0,0
8352,Apartment,New,Available,Albania,Tirana,Tirana,,,185784,155,0,4,2,0,0,0
8350,Apartment,New,Available,Albania,Tirana,Tirana,,,190632,159,0,4,2,0,0,0
8348,Apartment,New,Sold,Albania,Tirana,Tirana,,,137250,92,0,2,2,0,0,0
8346,Apartment,New,Available,Albania,Tirana,Tirana,,,190155,127,0,3,2,0,0,0
8344,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",105920,132,0,2,2,0,0,0
8342,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",95600,120,0,2,2,0,0,0
8340,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",95280,119,0,2,2,0,0,0
8338,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",72400,91,0,2,1,0,0,0
8336,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",54400,68,0,0,1,0,0,0
8334,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Idriz Dollaku"","Rr. "Idriz Dollaku"",70000,92,0,2,1,0,0,0
8332,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,120000,92,0,3,1,0,0,0
8316,Apartment,New,Sold,Albania,Tirana,Tirana,"Blv. "Gjergj Fishta"","Blv. "Gjergj Fishta"",60000,82,82,2,1,0,0,0
8306,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",214500,165,0,3,2,0,0,0
8300,Apartment,New,Rented,Albania,Tirana,Tirana,Bllok,Bllok,650,132,132,3,2,0,0,0
8294,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",89200,112,0,2,2,0,0,0
8292,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",86400,108,0,2,2,0,0,0
8290,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",72800,91,0,2,1,0,0,0
8288,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",52800,66,0,1,1,0,0,0
8286,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",66800,84,0,1,1,0,0,0
8282,Apartment,New,Available,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",110000,89,106,2,1,0,0,0
8266,Apartment,New,Rented,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",450,100,0,2,1,0,0,0
8262,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Tiranës, pranë Kopshtit Zoologjik","Liqeni i Tiranës, pranë Kopshtit Zoologjik",85000,82,0,2,1,0,0,0
8244,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Asim Vokshi"","Rr. "Asim Vokshi"",132000,120,0,2,2,0,0,0
8242,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Haxhi Hysen Dalliu"","Rr. "Haxhi Hysen Dalliu"",80000,78,0,1,1,0,0,0
8240,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Haxhi Hysen Dalliu"","Rr. "Haxhi Hysen Dalliu"",66500,57,0,1,1,0,0,0
8232,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Asim Vokshi"","Rr. "Asim Vokshi"",77000,74,0,1,1,0,0,0
8230,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",38000,62,0,1,1,0,0,0
8228,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Selvise","Prane Selvise",144125,115,0,2,2,0,0,0
8226,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Mihal Duri"","Rr. "Mihal Duri"",60000,56,0,1,1,0,0,0
8224,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Stadiumit "Qemal Stafa"","Prane Stadiumit "Qemal Stafa"",425700,258,0,2,3,0,0,0
8220,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Presidences","Pranë Presidences",209600,130,0,2,2,0,0,0
8218,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",190000,290,0,3,2,0,0,0
8216,Apartment,New,Available,Albania,Tirana,Tirana,"Rr."Pjeter Budi"","Rr."Pjeter Budi"",100000,350,0,8,8,0,0,0
8214,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Tefta Tashko Koço"","Rr. "Tefta Tashko Koço"",107100,126,0,2,2,0,0,0
8212,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Tefta Tashko Koço"","Rr. "Tefta Tashko Koço"",82000,82,0,1,1,0,0,0
8206,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë 21-Dhjetorit","Pranë 21-Dhjetorit",84750,113,0,2,2,0,0,0
8202,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Pazarit të Ri","Prane Pazarit të Ri",110000,84,0,1,1,0,0,0
8198,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",105000,98,0,2,2,0,0,0
8194,Apartment,New,Sold,Albania,Tirana,Tirana,Kombinat,Kombinat,29000,56,0,1,1,0,0,0
8186,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Haxhi Hysen Dalliu"","Rr. "Haxhi Hysen Dalliu"",250,104,0,2,1,0,0,0
8184,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Reshit Collaku"","Rr. "Reshit Collaku"",165000,133,133,3,2,0,0,0
8180,Apartment,New,Sold,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",84750,113,0,2,2,0,0,0
8174,Apartment,New,Sold,Albania,Tirana,Tirana,Bllok,Bllok,210000,124,0,2,2,0,0,0
8164,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë 21-Dhjetorit","Pranë 21-Dhjetorit",58000,72,0,2,1,0,0,0
8162,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",132000,120,0,2,2,0,0,0
8160,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë 21-Dhjetorit","Pranë 21-Dhjetorit",131300,131,0,3,2,0,0,0
8158,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",101600,102,0,2,1,0,0,0
8156,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",49725,59,0,1,1,0,0,0
8154,Apartment,New,Available,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",60000,120,0,2,2,0,0,0
8152,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",54200,105,0,2,2,0,0,0
8150,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",53500,107,0,2,2,0,0,0
8148,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",44000,88,0,1,1,0,0,0
8142,Apartment,New,Available,Albania,Tirana,Tirana,Vaqarr,Vaqarr,120000,140,0,2,2,0,0,0
8138,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",119600,92,0,2,2,0,0,0
8136,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",74025,99,0,2,2,0,0,0
8128,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",78000,78,78,2,1,0,0,0
8122,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Kompleksit Dinamo","prane Kompleksit Dinamo",108300,114,0,2,2,0,0,0
8120,Apartment,New,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",37565,68,0,1,1,0,0,0
8116,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr."Irfan Tomini"","Rr."Irfan Tomini"",125000,137,0,3,2,0,0,0
8114,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Juridikut","Pranë Juridikut",72000,83,0,1,1,0,0,0
8110,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Tiranës, pranë Kopshtit Zoologjik","Liqeni i Tiranës, pranë Kopshtit Zoologjik",73950,85,0,1,1,0,0,0
8098,Apartment,New,Sold,Albania,Tirana,Tirana,,,100000,90,0,2,1,0,0,0
8096,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Tiranës, pranë Kopshtit Zoologjik","Liqeni i Tiranës, pranë Kopshtit Zoologjik",159720,266,0,2,1,0,0,0
8090,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",105000,163,0,3,2,0,0,0
8078,Apartment,New,Rented,Albania,Tirana,Tirana,"Pranë UET-së","Pranë UET-së",72000,93,0,2,2,0,0,0
8076,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",80000,64,0,1,1,0,0,0
8072,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Hoxha Tahsin"","Rr. "Hoxha Tahsin"",140000,127,0,3,2,0,0,0
8070,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",102000,136,0,3,2,0,0,0
8066,Apartment,New,Available,Albania,Tirana,Tirana,"Brryli, Rruga Bardhyl","Brryli, Rruga Bardhyl",70000,79,79,2,1,0,0,0
8064,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",43000,93,0,2,1,0,0,0
8062,Apartment,New,Sold,Albania,Tirana,Tirana,,,120000,150,0,2,2,0,0,0
8060,Apartment,New,Sold,Albania,Tirana,Tirana,,,102200,176,0,2,1,0,0,0
8058,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",65000,84,0,2,1,0,0,0
8056,Apartment,New,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",98000,107,0,2,2,0,0,0
8054,Apartment,New,Available,Albania,Tirana,Tirana,Fresku,Fresku,135000,250,0,3,2,0,0,0
8052,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë Fakultetit të Mjekësisë","Pranë Fakultetit të Mjekësisë",36000,50,0,2,1,0,0,0
8046,Apartment,New,Available,Albania,Tirana,Tirana,,,26950,49,0,1,1,0,0,0
8038,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",64800,100,0,2,2,0,0,0
8032,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Pazarit të Ri","Prane Pazarit të Ri",109000,109,0,2,2,0,0,0
8022,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",125000,100,0,2,2,0,0,0
8020,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",44000,74,0,2,1,0,0,0
8016,Apartment,New,Sold,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",55824,116,0,2,2,0,0,0
8014,Apartment,New,Sold,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",49728,104,0,2,2,0,0,0
8010,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",44688,93,0,2,2,0,0,0
8008,Apartment,New,Sold,Albania,Tirana,Tirana,KMY,KMY,34560,72,0,1,1,0,0,0
8006,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Kristal","Pranë Qendrës Kristal",52480,66,0,1,1,0,0,0
8004,Apartment,New,Sold,Albania,Tirana,Tirana,Qender,Qender,95000,102,0,2,1,0,0,0
8002,Apartment,New,Sold,Albania,Tirana,Tirana,"prane ish-Ekspozites "Shqiperia Sot"","prane ish-Ekspozites "Shqiperia Sot"",124800,104,0,2,2,0,0,0
8000,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Bulevardit "Zogu I"","prane Bulevardit "Zogu I"",51680,76,0,1,1,0,0,0
7994,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",103550,109,0,2,2,0,0,0
7992,Apartment,New,Sold,Albania,Tirana,Tirana,KMY,KMY,52650,117,0,3,2,0,0,0
7990,Apartment,New,Available,Albania,Tirana,Tirana,KMY,KMY,60000,107,0,2,2,0,0,0
7988,Apartment,New,Sold,Albania,Tirana,Tirana,Kombinat,Kombinat,42000,70,0,1,1,0,0,0
7986,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Siri Kodra"","Rr. "Siri Kodra"",68000,74,74,2,1,0,0,0
7974,Apartment,New,Available,Albania,Tirana,Tirana,Bllok,Bllok,132600,78,0,2,1,0,0,0
7972,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Selvise","Prane Selvise",115750,112,0,3,7,0,0,0
7970,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Selvise","Prane Selvise",108000,108,0,3,2,0,0,0
7968,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë Selvisë","Pranë Selvisë",75000,75,0,1,2,0,0,0
7966,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",96000,127,0,3,2,0,0,0
7964,Apartment,New,Sold,Albania,Tirana,Tirana,Qender,Qender,400,100,0,2,2,0,0,0
7962,Apartment,New,Reserved,Albania,Tirana,Tirana,"Rr. "Frosina Plaku"","Rr. "Frosina Plaku"",80000,70,0,1,1,0,0,0
7958,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Spitalit "Nënë Tereza"","Pranë Spitalit "Nënë Tereza"",62400,78,0,2,1,0,0,0
7942,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",30000,54,0,1,1,0,0,0
7938,Apartment,New,Sold,Albania,Tirana,Tirana,Mjull-Bathore,Mjull-Bathore,65000,105,0,2,2,0,0,0
